"source","id","name","color","r_color"
"Isalon Polyester","Color #5650","Seafoam Green","#CFD9AD","lightyellow3"
"Isalon Polyester","Color #5663","Green Milieu","#8C998C","gray55"
"Isalon Polyester","Color #5665","Trooper","#637573","gray45"
"Isalon Polyester","Color #5722","Jade Green","#739663","darkseagreen4"
"Isalon Polyester","Color #5735","Loden Green","#636B4F","gray39"
"Isalon Polyester","Color #5743","Green Bay","#80917D","honeydew4"
"Isalon Polyester","Color #5746","Laurel Wreath","#667366","gray40"
"Isalon Polyester","Color #5755","Sedona Sage","#6B706B","gray42"
"Isalon Polyester","Color #5765","Dark Forest","#546159","gray35"
"Isalon Polyester","Color #5776","Dark Gull Gray","#615C59","gray36"
"Isalon Polyester","Color #5822","Nile","#B3BF82","darkkhaki"
"Isalon Polyester","Color #5830","Sap Green","#B5D182","khaki3"
"Isalon Polyester","Color #5832","Leaf Green","#99AD63","darkolivegreen3"
"Isalon Polyester","Color #5833","Epsom","#7D915E","darkseagreen4"
"Isalon Polyester","Color #5840","Jade Lime","#A1C478","darkolivegreen3"
"Isalon Polyester","Color #5865","Dark Forest","#546159","gray35"
"Isalon Polyester","Color #5866","Gunmetal","#5C5C59","gray36"
"Isalon Polyester","Color #5876","Sedona Sage","#6B706B","gray42"
"Isalon Polyester","Color #5912","Bright Lime Green","#A3C95C","darkolivegreen3"
"Isalon Polyester","Color #5933","English Ivy","#5E8059","palegreen4"
"Isalon Polyester","Color #6021","Wild Lime","#C4D963","darkolivegreen2"
"Isalon Polyester","Color #6043","Spinach Green","#809947","khaki4"
"Isalon Polyester","Color #6051","Lily Green","#C2CF94","lemonchiffon3"
"Isalon Polyester","Color #6061","Seacrest","#C2CFAD","lightyellow3"
"Isalon Polyester","Color #6071","Green Haze","#CCC79E","lemonchiffon3"
"Isalon Polyester","Color #6133","Boa","#8A8A61","lemonchiffon4"
