"source","id","name","color","r_color"
"Marathon Polyester","Color #2130","Dark Olive Green","#5C4724","sienna4"
"Marathon Polyester","Color #2131","Light Cocoa","#755526","tan4"
"Marathon Polyester","Color #2132","Red Berry","#B12726","firebrick"
"Marathon Polyester","Color #2133","Burgundy","#7E2D24","brown4"
"Marathon Polyester","Color #2134","Twilight Mauve","#8A7070","rosybrown4"
"Marathon Polyester","Color #2135","Dark Brown","#643826","tomato4"
"Marathon Polyester","Color #2136","Blue Blush","#D6D9D1","gray84"
"Marathon Polyester","Color #2137","Blue Blush","#D5D8D4","gray83"
"Marathon Polyester","Color #2138","Pearl Gray","#DCD3D3","lightgray"
"Marathon Polyester","Color #2139","Traditional Gray","#AEAFAB","gray68"
"Marathon Polyester","Color #2140","Banner Gray","#929694","gray58"
"Marathon Polyester","Color #2141","Lilac Gray","#C4BABA","gray73"
"Marathon Polyester","Color #2142","Hushed Violet","#D6C4BF","seashell3"
"Marathon Polyester","Color #2143","Thistle","#BDB5C4","gray74"
"Marathon Polyester","Color #2144","Lavender Aura","#A19EA8","gray63"
"Marathon Polyester","Color #2145","Gull Gray","#ABA3A1","gray64"
"Marathon Polyester","Color #2146","Purple Cloud","#999EB8","gray62"
"Marathon Polyester","Color #2147","Gray Ridge","#877882","gray51"
"Marathon Polyester","Color #2148","Dusk","#8F8294","gray56"
"Marathon Polyester","Color #2149","Snow White","#F7EDDE","antiquewhite"
"Marathon Polyester","Color #2150","Dark Grey","#2B2C2A","gray17"
"Marathon Polyester","Color #2151","Erin Green","#8BD700","chartreuse2"
"Marathon Polyester","Color #2152","Neon Orange","#FF5234","brown1"
"Marathon Polyester","Color #2153","Fluo Pink","#FF3942","brown1"
"Marathon Polyester","Color #2154","Tender Yellow","#F4EDB1","palegoldenrod"
"Marathon Polyester","Color #2155","Lemon","#F6ED48","khaki2"
"Marathon Polyester","Color #2156","Merit Gold","#FDB415","darkgoldenrod1"
"Marathon Polyester","Color #2157","Mango","#FCA412","orange"
"Marathon Polyester","Color #2158","Tusk","#F8E7AB","palegoldenrod"
"Marathon Polyester","Color #2159","Penny","#F1BF4A","tan2"
"Marathon Polyester","Color #2160","Apricot Wash","#FBBA83","burlywood"
