"source","id","name","color","r_color"
"Isacord Polyester","Color #3640","White","#D4DCFF","lightsteelblue1"
"Isacord Polyester","Color #3641","Bright Blue","#5E87EE","cornflowerblue"
"Isacord Polyester","Color #3650","White","#EBE8FF","lavender"
"Isacord Polyester","Color #3652","Pale Blue","#A1CCF8","lightskyblue2"
"Isacord Polyester","Color #3732","Royal Blue","#001C73","midnightblue"
"Isacord Polyester","Color #3743","Dark Teal","#0A4C59","darkslategray"
"Isacord Polyester","Color #3750","White","#D4E6FF","lightsteelblue1"
"Isacord Polyester","Color #3761","White","#D7E6FD","lavender"
"Isacord Polyester","Color #3770","Platinum","#F5F5EB","gray96"
"Isacord Polyester","Color #3810","Jay Blue","#5470D4","royalblue"
"Isacord Polyester","Color #3815","Bright Blue","#6BA8FF","steelblue1"
"Isacord Polyester","Color #3820","Pale Blue","#A6D1FF","lightskyblue2"
"Isacord Polyester","Color #3840","Palest Blue","#D1D7FA","lightsteelblue1"
"Isacord Polyester","Color #3842","Petrol Blue","#30788A","steelblue4"
"Isacord Polyester","Color #3900","Medium Blue","#2B91F8","dodgerblue"
"Isacord Polyester","Color #3901","Mid Windsor","#14A1FF","dodgerblue"
"Isacord Polyester","Color #3902","Blue","#1E8AD7","dodgerblue2"
"Isacord Polyester","Color #3910","Baby Blue","#ABE6E3","powderblue"
"Isacord Polyester","Color #3951","Ice Blue","#B8D1E1","slategray2"
"Isacord Polyester","Color #3953","Petrol Blue","#476E87","skyblue4"
"Isacord Polyester","Color #3962","White","#E1F8FF","lightcyan"
"Isacord Polyester","Color #3971","White","#E8E8E6","gray91"
"Isacord Polyester","Color #4010","Aquamarine","#05CAD7","darkturquoise"
"Isacord Polyester","Color #4032","Bright Blue","#519CAE","cadetblue"
"Isacord Polyester","Color #4033","Peacock","#005473","deepskyblue4"
"Isacord Polyester","Color #4071","White","#E8F8FF","aliceblue"
"Isacord Polyester","Color #4073","Dark Grey","#9C9C9C","gray61"
"Isacord Polyester","Color #4101","Turquoise","#68E6E8","cadetblue2"
"Isacord Polyester","Color #4103","Surf Blue","#00C5EE","deepskyblue2"
"Isacord Polyester","Color #4111","Capri","#33EBF0","cyan2"
"Isacord Polyester","Color #4113","Aqua Pearl","#4AD4D7","mediumturquoise"
"Isacord Polyester","Color #4116","Medium Green/Blue","#0CA8B3","lightseagreen"
"Isacord Polyester","Color #4133","Blue/Green","#00475E","dodgerblue4"
"Isacord Polyester","Color #4174","Ivy","#00232E","gray14"
"Isacord Polyester","Color #4220","Powder Blue","#8AF0EE","darkslategray2"
"Isacord Polyester","Color #4230","Pacific Mist","#A8F3F0","paleturquoise2"
"Isacord Polyester","Color #4240","Pacific Mist","#B3FFFD","paleturquoise1"
"Isacord Polyester","Color #4250","Palest Aqua","#D7FFFA","lightcyan"
"Isacord Polyester","Color #4410","Parrot","#0AA682","cyan4"
"Isacord Polyester","Color #4421","M. D. Green","#00C7B5","turquoise3"
"Isacord Polyester","Color #4423","Bluestone","#07B89E","lightseagreen"
"Isacord Polyester","Color #4425","Medium Green/Blue","#0CC28C","springgreen3"
"Isacord Polyester","Color #4430","Aqua","#91EBE8","darkslategray2"
"Isacord Polyester","Color #4442","Parrot","#0C9487","cyan4"
"Isacord Polyester","Color #4452","Medium Green/Blue","#1EC2A6","lightseagreen"
"Isacord Polyester","Color #4515","Dark Teal","#005151","darkslategray"
"Isacord Polyester","Color #4531","Medium Green/Blue","#00B091","cyan4"
"Isacord Polyester","Color #4610","Medium Green/Blue","#19CF80","seagreen3"
"Isacord Polyester","Color #4620","Aqua Pearl","#4CE8AE","seagreen2"
"Isacord Polyester","Color #4625","Pale Jade","#30B882","mediumseagreen"
"Isacord Polyester","Color #4643","Green/Blue","#0C8580","turquoise4"
"Isacord Polyester","Color #4644","Dark Green/Blue","#00635C","deepskyblue4"
"Isacord Polyester","Color #5005","Gotcha Green","#23AB61","mediumseagreen"
"Isacord Polyester","Color #5010","M. D. Green","#00E1A8","mediumspringgreen"
"Isacord Polyester","Color #5050","Palest Aqua","#C2FFE1","darkseagreen1"
"Isacord Polyester","Color #5100","Bright Green","#11C254","springgreen3"
"Isacord Polyester","Color #5101","Peppermint","#3AD497","seagreen3"
"Isacord Polyester","Color #5115","Pale Aqua","#8AEEB0","lightgreen"
"Isacord Polyester","Color #5210","Neon Green","#1EEB6E","springgreen2"
"Isacord Polyester","Color #5220","Aqua","#A8FFCC","darkseagreen1"
"Isacord Polyester","Color #5230","Seafrost","#78FFBA","aquamarine2"
"Isacord Polyester","Color #5233","Bright Green","#02AE6E","springgreen3"
"Isacord Polyester","Color #5324","Green","#00732E","springgreen4"
"Isacord Polyester","Color #5326","Meadow","#008021","green4"
"Isacord Polyester","Color #5335","Dark Green","#005C11","darkgreen"
"Isacord Polyester","Color #5374","Dark Green","#005130","darkgreen"
"Isacord Polyester","Color #5411","Harvest Green","#00CF00","green3"
"Isacord Polyester","Color #5415","Harvest Green","#11CC00","green3"
"Isacord Polyester","Color #5422","Meadow","#00B300","green3"
"Isacord Polyester","Color #5500","Erin Green","#42FF00","chartreuse"
"Isacord Polyester","Color #5510","Harvest Green","#21F523","limegreen"
"Isacord Polyester","Color #5513","Harvest Green","#2ED100","green3"
"Isacord Polyester","Color #5515","Harvest Green","#07E300","green2"
"Isacord Polyester","Color #5531","Neon Green","#59E640","limegreen"
"Isacord Polyester","Color #5552","Green Ash","#ABD9A1","darkseagreen3"
"Isacord Polyester","Color #5555","Dark Green","#005E00","darkgreen"
"Isacord Polyester","Color #5610","Fluorescent Green","#8FF533","greenyellow"
"Isacord Polyester","Color #5613","Fluorescent Green","#4CFA2B","limegreen"
"Isacord Polyester","Color #5633","Emerald","#19AB19","forestgreen"
"Isacord Polyester","Color #5643","Meadow","#0F9100","green4"
"Isacord Polyester","Color #5650","Brilliant Lime","#B5FF8A","palegreen1"
"Isacord Polyester","Color #5664","Sliced Lime","#78C294","darkseagreen"
"Isacord Polyester","Color #5822","Spruce","#B3E36B","darkolivegreen2"
"Isacord Polyester","Color #5833","Fluorescent Green","#66D721","chartreuse3"
"Isacord Polyester","Color #5866","Dark Green","#003300","darkgreen"
"Isacord Polyester","Color #5912","Bright Green","#8CFF42","greenyellow"
"Isacord Polyester","Color #5933","Emerald","#2EAB00","chartreuse4"
"Isacord Polyester","Color #5934","Green","#358200","chartreuse4"
"Isacord Polyester","Color #5940","Erin Green","#91FF21","greenyellow"
"Isacord Polyester","Color #5944","Dark Green","#196811","darkgreen"
"Isacord Polyester","Color #6010","Fluo Orange","#D7EB00","yellow2"
"Isacord Polyester","Color #6051","Brilliant Lime","#A8FF78","darkolivegreen1"
"Isacord Polyester","Color #6133","Fresh Green","#99D147","olivedrab3"
"Isacord Polyester","Color #6156","Dark Green","#1E3500","gray12"
